system,stratum_quantile,query,unit,window_index,method,step,value
pmsm,0.75,u_q,V,3070,cpiri,9,76.77696228027344
pmsm,0.75,u_q,V,3070,cpiri,10,76.549072265625
pmsm,0.75,u_q,V,3070,cpiri,11,76.50104522705078
pmsm,0.75,u_q,V,3070,cpiri,12,76.30310821533203
pmsm,0.75,u_q,V,3070,cpiri,13,76.40760803222656
pmsm,0.75,u_q,V,3070,cpiri,14,76.46621704101562
pmsm,0.75,u_q,V,3070,cpiri,15,77.0670166015625
pmsm,0.75,u_q,V,3070,cpiri,16,76.66462707519531
pmsm,0.75,u_q,V,3070,cpiri,17,76.85653686523438
pmsm,0.75,u_q,V,3070,cpiri,18,76.86837005615234
pmsm,0.75,u_q,V,3070,cpiri,19,77.17428588867188
pmsm,0.75,u_q,V,3070,cpiri,20,77.30235290527344
pmsm,0.75,u_q,V,3070,cpiri,21,77.17732238769531
pmsm,0.75,u_q,V,3070,cpiri,22,77.27165222167969
pmsm,0.75,u_q,V,3070,cpiri,23,77.15776824951172
pmsm,0.75,u_q,V,3070,cpiri,24,77.6270523071289
steel_industry,0.25,Usage_kWh,kWh,84,observed,-95,4.820000171661377
steel_industry,0.25,Usage_kWh,kWh,84,observed,-94,4.860000133514404
steel_industry,0.25,Usage_kWh,kWh,84,observed,-93,4.900000095367432
steel_industry,0.25,Usage_kWh,kWh,84,observed,-92,4.860000133514404
steel_industry,0.25,Usage_kWh,kWh,84,observed,-91,4.900000095367432
steel_industry,0.25,Usage_kWh,kWh,84,observed,-90,4.96999979019165
steel_industry,0.25,Usage_kWh,kWh,84,observed,-89,4.900000095367432
steel_industry,0.25,Usage_kWh,kWh,84,observed,-88,6.010000228881836
steel_industry,0.25,Usage_kWh,kWh,84,observed,-87,5.539999961853027
steel_industry,0.25,Usage_kWh,kWh,84,observed,-86,4.0
steel_industry,0.25,Usage_kWh,kWh,84,observed,-85,3.819999933242798
steel_industry,0.25,Usage_kWh,kWh,84,observed,-84,3.740000009536743
steel_industry,0.25,Usage_kWh,kWh,84,observed,-83,3.740000009536743
steel_industry,0.25,Usage_kWh,kWh,84,observed,-82,3.7799999713897705
steel_industry,0.25,Usage_kWh,kWh,84,observed,-81,3.740000009536743
steel_industry,0.25,Usage_kWh,kWh,84,observed,-80,3.7799999713897705
steel_industry,0.25,Usage_kWh,kWh,84,observed,-79,3.7799999713897705
steel_industry,0.25,Usage_kWh,kWh,84,observed,-78,3.7799999713897705
steel_industry,0.25,Usage_kWh,kWh,84,observed,-77,3.740000009536743
steel_industry,0.25,Usage_kWh,kWh,84,observed,-76,3.740000009536743
steel_industry,0.25,Usage_kWh,kWh,84,observed,-75,3.7799999713897705
steel_industry,0.25,Usage_kWh,kWh,84,observed,-74,3.7799999713897705
steel_industry,0.25,Usage_kWh,kWh,84,observed,-73,3.740000009536743
steel_industry,0.25,Usage_kWh,kWh,84,observed,-72,5.510000228881836
steel_industry,0.25,Usage_kWh,kWh,84,observed,-71,5.690000057220459
steel_industry,0.25,Usage_kWh,kWh,84,observed,-70,4.070000171661377
steel_industry,0.25,Usage_kWh,kWh,84,observed,-69,3.740000009536743
steel_industry,0.25,Usage_kWh,kWh,84,observed,-68,3.7100000381469727
steel_industry,0.25,Usage_kWh,kWh,84,observed,-67,3.7100000381469727
steel_industry,0.25,Usage_kWh,kWh,84,observed,-66,3.7799999713897705
steel_industry,0.25,Usage_kWh,kWh,84,observed,-65,3.819999933242798
steel_industry,0.25,Usage_kWh,kWh,84,observed,-64,4.139999866485596
steel_industry,0.25,Usage_kWh,kWh,84,observed,-63,26.170000076293945
steel_industry,0.25,Usage_kWh,kWh,84,observed,-62,42.15999984741211
steel_industry,0.25,Usage_kWh,kWh,84,observed,-61,55.5099983215332
steel_industry,0.25,Usage_kWh,kWh,84,observed,-60,57.779998779296875
steel_industry,0.25,Usage_kWh,kWh,84,observed,-59,45.13999938964844
steel_industry,0.25,Usage_kWh,kWh,84,observed,-58,56.09000015258789
steel_industry,0.25,Usage_kWh,kWh,84,observed,-57,50.720001220703125
steel_industry,0.25,Usage_kWh,kWh,84,observed,-56,50.58000183105469
steel_industry,0.25,Usage_kWh,kWh,84,observed,-55,58.61000061035156
steel_industry,0.25,Usage_kWh,kWh,84,observed,-54,44.86000061035156
steel_industry,0.25,Usage_kWh,kWh,84,observed,-53,58.540000915527344
steel_industry,0.25,Usage_kWh,kWh,84,observed,-52,44.5
steel_industry,0.25,Usage_kWh,kWh,84,observed,-51,56.52000045776367
steel_industry,0.25,Usage_kWh,kWh,84,observed,-50,53.13999938964844
steel_industry,0.25,Usage_kWh,kWh,84,observed,-49,62.209999084472656
steel_industry,0.25,Usage_kWh,kWh,84,observed,-48,30.100000381469727
steel_industry,0.25,Usage_kWh,kWh,84,observed,-47,4.070000171661377
steel_industry,0.25,Usage_kWh,kWh,84,observed,-46,4.570000171661377
steel_industry,0.25,Usage_kWh,kWh,84,observed,-45,5.079999923706055
steel_industry,0.25,Usage_kWh,kWh,84,observed,-44,5.079999923706055
steel_industry,0.25,Usage_kWh,kWh,84,observed,-43,28.65999984741211
steel_industry,0.25,Usage_kWh,kWh,84,observed,-42,49.970001220703125
steel_industry,0.25,Usage_kWh,kWh,84,observed,-41,60.77000045776367
steel_industry,0.25,Usage_kWh,kWh,84,observed,-40,63.43000030517578
steel_industry,0.25,Usage_kWh,kWh,84,observed,-39,61.27000045776367
steel_industry,0.25,Usage_kWh,kWh,84,observed,-38,52.52000045776367
steel_industry,0.25,Usage_kWh,kWh,84,observed,-37,50.36000061035156
steel_industry,0.25,Usage_kWh,kWh,84,observed,-36,47.84000015258789
steel_industry,0.25,Usage_kWh,kWh,84,observed,-35,67.68000030517578
steel_industry,0.25,Usage_kWh,kWh,84,observed,-34,46.369998931884766
steel_industry,0.25,Usage_kWh,kWh,84,observed,-33,55.150001525878906
steel_industry,0.25,Usage_kWh,kWh,84,observed,-32,51.2599983215332
steel_industry,0.25,Usage_kWh,kWh,84,observed,-31,37.150001525878906
steel_industry,0.25,Usage_kWh,kWh,84,observed,-30,48.81999969482422
steel_industry,0.25,Usage_kWh,kWh,84,observed,-29,30.600000381469727
steel_industry,0.25,Usage_kWh,kWh,84,observed,-28,5.869999885559082
steel_industry,0.25,Usage_kWh,kWh,84,observed,-27,5.0
steel_industry,0.25,Usage_kWh,kWh,84,observed,-26,3.6700000762939453
steel_industry,0.25,Usage_kWh,kWh,84,observed,-25,3.7100000381469727
steel_industry,0.25,Usage_kWh,kWh,84,observed,-24,4.5
steel_industry,0.25,Usage_kWh,kWh,84,observed,-23,4.610000133514404
steel_industry,0.25,Usage_kWh,kWh,84,observed,-22,3.640000104904175
steel_industry,0.25,Usage_kWh,kWh,84,observed,-21,3.6700000762939453
steel_industry,0.25,Usage_kWh,kWh,84,observed,-20,3.740000009536743
steel_industry,0.25,Usage_kWh,kWh,84,observed,-19,3.819999933242798
steel_industry,0.25,Usage_kWh,kWh,84,observed,-18,3.7100000381469727
steel_industry,0.25,Usage_kWh,kWh,84,observed,-17,3.6700000762939453
steel_industry,0.25,Usage_kWh,kWh,84,observed,-16,3.7100000381469727
steel_industry,0.25,Usage_kWh,kWh,84,observed,-15,3.740000009536743
steel_industry,0.25,Usage_kWh,kWh,84,observed,-14,3.7100000381469727
steel_industry,0.25,Usage_kWh,kWh,84,observed,-13,3.7100000381469727
steel_industry,0.25,Usage_kWh,kWh,84,observed,-12,3.6700000762939453
steel_industry,0.25,Usage_kWh,kWh,84,observed,-11,3.740000009536743
steel_industry,0.25,Usage_kWh,kWh,84,observed,-10,3.6700000762939453
steel_industry,0.25,Usage_kWh,kWh,84,observed,-9,3.7100000381469727
steel_industry,0.25,Usage_kWh,kWh,84,observed,-8,3.7799999713897705
steel_industry,0.25,Usage_kWh,kWh,84,observed,-7,4.210000038146973
steel_industry,0.25,Usage_kWh,kWh,84,observed,-6,4.429999828338623
steel_industry,0.25,Usage_kWh,kWh,84,observed,-5,3.4600000381469727
steel_industry,0.25,Usage_kWh,kWh,84,observed,-4,3.4200000762939453
steel_industry,0.25,Usage_kWh,kWh,84,observed,-3,3.490000009536743
steel_industry,0.25,Usage_kWh,kWh,84,observed,-2,3.3499999046325684
steel_industry,0.25,Usage_kWh,kWh,84,observed,-1,2.740000009536743
steel_industry,0.25,Usage_kWh,kWh,84,observed,0,2.700000047683716
steel_industry,0.25,Usage_kWh,kWh,84,observed,1,2.700000047683716
steel_industry,0.25,Usage_kWh,kWh,84,observed,2,2.809999942779541
steel_industry,0.25,Usage_kWh,kWh,84,observed,3,2.7699999809265137
steel_industry,0.25,Usage_kWh,kWh,84,observed,4,2.7699999809265137
steel_industry,0.25,Usage_kWh,kWh,84,observed,5,2.7699999809265137
steel_industry,0.25,Usage_kWh,kWh,84,observed,6,2.809999942779541
steel_industry,0.25,Usage_kWh,kWh,84,observed,7,2.7699999809265137
steel_industry,0.25,Usage_kWh,kWh,84,observed,8,2.8399999141693115
steel_industry,0.25,Usage_kWh,kWh,84,observed,9,2.809999942779541
steel_industry,0.25,Usage_kWh,kWh,84,observed,10,4.210000038146973
steel_industry,0.25,Usage_kWh,kWh,84,observed,11,4.28000020980835
steel_industry,0.25,Usage_kWh,kWh,84,observed,12,2.8399999141693115
steel_industry,0.25,Usage_kWh,kWh,84,observed,13,2.9200000762939453
steel_industry,0.25,Usage_kWh,kWh,84,observed,14,2.809999942779541
steel_industry,0.25,Usage_kWh,kWh,84,observed,15,2.880000114440918
steel_industry,0.25,Usage_kWh,kWh,84,observed,16,2.880000114440918
steel_industry,0.25,Usage_kWh,kWh,84,observed,17,2.8399999141693115
steel_industry,0.25,Usage_kWh,kWh,84,observed,18,2.8399999141693115
steel_industry,0.25,Usage_kWh,kWh,84,observed,19,2.8399999141693115
steel_industry,0.25,Usage_kWh,kWh,84,observed,20,2.809999942779541
steel_industry,0.25,Usage_kWh,kWh,84,observed,21,2.8399999141693115
steel_industry,0.25,Usage_kWh,kWh,84,observed,22,2.8399999141693115
steel_industry,0.25,Usage_kWh,kWh,84,observed,23,2.950000047683716
steel_industry,0.25,Usage_kWh,kWh,84,observed,24,3.490000009536743
steel_industry,0.25,Usage_kWh,kWh,84,moirai,1,2.9698095321655273
steel_industry,0.25,Usage_kWh,kWh,84,moirai,2,2.9936094284057617
steel_industry,0.25,Usage_kWh,kWh,84,moirai,3,3.0634517669677734
steel_industry,0.25,Usage_kWh,kWh,84,moirai,4,3.0836668014526367
steel_industry,0.25,Usage_kWh,kWh,84,moirai,5,3.022064208984375
steel_industry,0.25,Usage_kWh,kWh,84,moirai,6,3.1089324951171875
steel_industry,0.25,Usage_kWh,kWh,84,moirai,7,3.0022811889648438
steel_industry,0.25,Usage_kWh,kWh,84,moirai,8,3.0491323471069336
steel_industry,0.25,Usage_kWh,kWh,84,moirai,9,3.064517021179199
steel_industry,0.25,Usage_kWh,kWh,84,moirai,10,3.1589279174804688
steel_industry,0.25,Usage_kWh,kWh,84,moirai,11,3.1619882583618164
steel_industry,0.25,Usage_kWh,kWh,84,moirai,12,3.0855655670166016
steel_industry,0.25,Usage_kWh,kWh,84,moirai,13,3.3130292892456055
steel_industry,0.25,Usage_kWh,kWh,84,moirai,14,3.3343143463134766
steel_industry,0.25,Usage_kWh,kWh,84,moirai,15,3.1794519424438477
steel_industry,0.25,Usage_kWh,kWh,84,moirai,16,3.2680139541625977
steel_industry,0.25,Usage_kWh,kWh,84,moirai,17,3.308286666870117
steel_industry,0.25,Usage_kWh,kWh,84,moirai,18,3.5077037811279297
steel_industry,0.25,Usage_kWh,kWh,84,moirai,19,3.5305843353271484
steel_industry,0.25,Usage_kWh,kWh,84,moirai,20,3.453065872192383
steel_industry,0.25,Usage_kWh,kWh,84,moirai,21,3.274749755859375
steel_industry,0.25,Usage_kWh,kWh,84,moirai,22,3.3972253799438477
steel_industry,0.25,Usage_kWh,kWh,84,moirai,23,3.4275379180908203
steel_industry,0.25,Usage_kWh,kWh,84,moirai,24,3.4257192611694336
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,1,2.834904670715332
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,2,2.846804618835449
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,3,2.881725788116455
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,4,2.8918333053588867
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,5,2.861032009124756
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,6,2.904466152191162
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,7,2.8511404991149902
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,8,2.874566078186035
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,9,2.882258415222168
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,10,2.9294638633728027
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,11,2.9309940338134766
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,12,2.892782688140869
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,13,3.006514549255371
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,14,3.0171570777893066
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,15,2.939725875854492
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,16,2.984006881713867
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,17,3.004143238067627
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,18,3.103851795196533
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,19,3.1152920722961426
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,20,3.0765328407287598
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,21,2.987374782562256
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,22,3.048612594604492
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,23,3.0637688636779785
steel_industry,0.25,Usage_kWh,kWh,84,gaugeformer_v13,24,3.062859535217285
steel_industry,0.75,Usage_kWh,kWh,229,observed,-95,3.309999942779541
steel_industry,0.75,Usage_kWh,kWh,229,observed,-94,3.3499999046325684
steel_industry,0.75,Usage_kWh,kWh,229,observed,-93,3.640000104904175
steel_industry,0.75,Usage_kWh,kWh,229,observed,-92,4.070000171661377
steel_industry,0.75,Usage_kWh,kWh,229,observed,-91,3.380000114440918
steel_industry,0.75,Usage_kWh,kWh,229,observed,-90,3.2799999713897705
steel_industry,0.75,Usage_kWh,kWh,229,observed,-89,3.890000104904175
steel_industry,0.75,Usage_kWh,kWh,229,observed,-88,3.9600000381469727
steel_industry,0.75,Usage_kWh,kWh,229,observed,-87,39.349998474121094
steel_industry,0.75,Usage_kWh,kWh,229,observed,-86,63.540000915527344
steel_industry,0.75,Usage_kWh,kWh,229,observed,-85,65.0199966430664
steel_industry,0.75,Usage_kWh,kWh,229,observed,-84,63.790000915527344
steel_industry,0.75,Usage_kWh,kWh,229,observed,-83,61.70000076293945
steel_industry,0.75,Usage_kWh,kWh,229,observed,-82,64.80000305175781
steel_industry,0.75,Usage_kWh,kWh,229,observed,-81,51.15999984741211
steel_industry,0.75,Usage_kWh,kWh,229,observed,-80,55.0099983215332
steel_industry,0.75,Usage_kWh,kWh,229,observed,-79,61.810001373291016
steel_industry,0.75,Usage_kWh,kWh,229,observed,-78,72.18000030517578
steel_industry,0.75,Usage_kWh,kWh,229,observed,-77,54.86000061035156
steel_industry,0.75,Usage_kWh,kWh,229,observed,-76,66.77999877929688
steel_industry,0.75,Usage_kWh,kWh,229,observed,-75,69.94999694824219
steel_industry,0.75,Usage_kWh,kWh,229,observed,-74,53.349998474121094
steel_industry,0.75,Usage_kWh,kWh,229,observed,-73,55.5099983215332
steel_industry,0.75,Usage_kWh,kWh,229,observed,-72,11.8100004196167
steel_industry,0.75,Usage_kWh,kWh,229,observed,-71,5.650000095367432
steel_industry,0.75,Usage_kWh,kWh,229,observed,-70,5.539999961853027
steel_industry,0.75,Usage_kWh,kWh,229,observed,-69,5.440000057220459
steel_industry,0.75,Usage_kWh,kWh,229,observed,-68,5.329999923706055
steel_industry,0.75,Usage_kWh,kWh,229,observed,-67,36.470001220703125
steel_industry,0.75,Usage_kWh,kWh,229,observed,-66,63.720001220703125
steel_industry,0.75,Usage_kWh,kWh,229,observed,-65,64.80000305175781
steel_industry,0.75,Usage_kWh,kWh,229,observed,-64,61.849998474121094
steel_industry,0.75,Usage_kWh,kWh,229,observed,-63,57.88999938964844
steel_industry,0.75,Usage_kWh,kWh,229,observed,-62,54.36000061035156
steel_industry,0.75,Usage_kWh,kWh,229,observed,-61,47.380001068115234
steel_industry,0.75,Usage_kWh,kWh,229,observed,-60,43.4900016784668
steel_industry,0.75,Usage_kWh,kWh,229,observed,-59,45.400001525878906
steel_industry,0.75,Usage_kWh,kWh,229,observed,-58,60.54999923706055
steel_industry,0.75,Usage_kWh,kWh,229,observed,-57,48.41999816894531
steel_industry,0.75,Usage_kWh,kWh,229,observed,-56,63.220001220703125
steel_industry,0.75,Usage_kWh,kWh,229,observed,-55,62.63999938964844
steel_industry,0.75,Usage_kWh,kWh,229,observed,-54,66.0199966430664
steel_industry,0.75,Usage_kWh,kWh,229,observed,-53,35.41999816894531
steel_industry,0.75,Usage_kWh,kWh,229,observed,-52,9.109999656677246
steel_industry,0.75,Usage_kWh,kWh,229,observed,-51,8.0600004196167
steel_industry,0.75,Usage_kWh,kWh,229,observed,-50,7.739999771118164
steel_industry,0.75,Usage_kWh,kWh,229,observed,-49,7.849999904632568
steel_industry,0.75,Usage_kWh,kWh,229,observed,-48,6.730000019073486
steel_industry,0.75,Usage_kWh,kWh,229,observed,-47,5.21999979019165
steel_industry,0.75,Usage_kWh,kWh,229,observed,-46,5.690000057220459
steel_industry,0.75,Usage_kWh,kWh,229,observed,-45,5.71999979019165
steel_industry,0.75,Usage_kWh,kWh,229,observed,-44,5.690000057220459
steel_industry,0.75,Usage_kWh,kWh,229,observed,-43,5.71999979019165
steel_industry,0.75,Usage_kWh,kWh,229,observed,-42,5.440000057220459
steel_industry,0.75,Usage_kWh,kWh,229,observed,-41,4.460000038146973
steel_industry,0.75,Usage_kWh,kWh,229,observed,-40,4.5
steel_industry,0.75,Usage_kWh,kWh,229,observed,-39,4.460000038146973
steel_industry,0.75,Usage_kWh,kWh,229,observed,-38,4.5
steel_industry,0.75,Usage_kWh,kWh,229,observed,-37,4.539999961853027
steel_industry,0.75,Usage_kWh,kWh,229,observed,-36,4.460000038146973
steel_industry,0.75,Usage_kWh,kWh,229,observed,-35,4.5
steel_industry,0.75,Usage_kWh,kWh,229,observed,-34,4.5
steel_industry,0.75,Usage_kWh,kWh,229,observed,-33,4.570000171661377
steel_industry,0.75,Usage_kWh,kWh,229,observed,-32,4.570000171661377
steel_industry,0.75,Usage_kWh,kWh,229,observed,-31,4.25
steel_industry,0.75,Usage_kWh,kWh,229,observed,-30,4.25
steel_industry,0.75,Usage_kWh,kWh,229,observed,-29,4.179999828338623
steel_industry,0.75,Usage_kWh,kWh,229,observed,-28,5.440000057220459
steel_industry,0.75,Usage_kWh,kWh,229,observed,-27,4.820000171661377
steel_industry,0.75,Usage_kWh,kWh,229,observed,-26,4.139999866485596
steel_industry,0.75,Usage_kWh,kWh,229,observed,-25,4.179999828338623
steel_industry,0.75,Usage_kWh,kWh,229,observed,-24,4.210000038146973
steel_industry,0.75,Usage_kWh,kWh,229,observed,-23,4.25
steel_industry,0.75,Usage_kWh,kWh,229,observed,-22,4.179999828338623
steel_industry,0.75,Usage_kWh,kWh,229,observed,-21,4.210000038146973
steel_industry,0.75,Usage_kWh,kWh,229,observed,-20,4.210000038146973
steel_industry,0.75,Usage_kWh,kWh,229,observed,-19,4.210000038146973
steel_industry,0.75,Usage_kWh,kWh,229,observed,-18,4.360000133514404
steel_industry,0.75,Usage_kWh,kWh,229,observed,-17,4.28000020980835
steel_industry,0.75,Usage_kWh,kWh,229,observed,-16,4.28000020980835
steel_industry,0.75,Usage_kWh,kWh,229,observed,-15,4.28000020980835
steel_industry,0.75,Usage_kWh,kWh,229,observed,-14,3.7100000381469727
steel_industry,0.75,Usage_kWh,kWh,229,observed,-13,4.320000171661377
steel_industry,0.75,Usage_kWh,kWh,229,observed,-12,3.819999933242798
steel_industry,0.75,Usage_kWh,kWh,229,observed,-11,3.5299999713897705
steel_industry,0.75,Usage_kWh,kWh,229,observed,-10,3.5299999713897705
steel_industry,0.75,Usage_kWh,kWh,229,observed,-9,3.5299999713897705
steel_industry,0.75,Usage_kWh,kWh,229,observed,-8,3.5999999046325684
steel_industry,0.75,Usage_kWh,kWh,229,observed,-7,3.5299999713897705
steel_industry,0.75,Usage_kWh,kWh,229,observed,-6,3.5299999713897705
steel_industry,0.75,Usage_kWh,kWh,229,observed,-5,4.099999904632568
steel_industry,0.75,Usage_kWh,kWh,229,observed,-4,4.25
steel_industry,0.75,Usage_kWh,kWh,229,observed,-3,4.28000020980835
steel_industry,0.75,Usage_kWh,kWh,229,observed,-2,4.25
steel_industry,0.75,Usage_kWh,kWh,229,observed,-1,3.640000104904175
steel_industry,0.75,Usage_kWh,kWh,229,observed,0,3.490000009536743
steel_industry,0.75,Usage_kWh,kWh,229,observed,1,3.4600000381469727
steel_industry,0.75,Usage_kWh,kWh,229,observed,2,4.320000171661377
steel_industry,0.75,Usage_kWh,kWh,229,observed,3,3.5999999046325684
steel_industry,0.75,Usage_kWh,kWh,229,observed,4,3.4200000762939453
steel_industry,0.75,Usage_kWh,kWh,229,observed,5,3.490000009536743
steel_industry,0.75,Usage_kWh,kWh,229,observed,6,4.360000133514404
steel_industry,0.75,Usage_kWh,kWh,229,observed,7,6.190000057220459
steel_industry,0.75,Usage_kWh,kWh,229,observed,8,6.300000190734863
steel_industry,0.75,Usage_kWh,kWh,229,observed,9,6.480000019073486
steel_industry,0.75,Usage_kWh,kWh,229,observed,10,53.349998474121094
steel_industry,0.75,Usage_kWh,kWh,229,observed,11,46.939998626708984
steel_industry,0.75,Usage_kWh,kWh,229,observed,12,52.060001373291016
steel_industry,0.75,Usage_kWh,kWh,229,observed,13,54.83000183105469
steel_industry,0.75,Usage_kWh,kWh,229,observed,14,56.119998931884766
steel_industry,0.75,Usage_kWh,kWh,229,observed,15,58.0
steel_industry,0.75,Usage_kWh,kWh,229,observed,16,50.08000183105469
steel_industry,0.75,Usage_kWh,kWh,229,observed,17,46.040000915527344
steel_industry,0.75,Usage_kWh,kWh,229,observed,18,49.540000915527344
steel_industry,0.75,Usage_kWh,kWh,229,observed,19,54.13999938964844
steel_industry,0.75,Usage_kWh,kWh,229,observed,20,53.779998779296875
steel_industry,0.75,Usage_kWh,kWh,229,observed,21,52.66999816894531
steel_industry,0.75,Usage_kWh,kWh,229,observed,22,55.84000015258789
steel_industry,0.75,Usage_kWh,kWh,229,observed,23,49.63999938964844
steel_industry,0.75,Usage_kWh,kWh,229,observed,24,54.5
steel_industry,0.75,Usage_kWh,kWh,229,moirai,1,3.742950439453125
steel_industry,0.75,Usage_kWh,kWh,229,moirai,2,3.7199039459228516
steel_industry,0.75,Usage_kWh,kWh,229,moirai,3,3.7334556579589844
steel_industry,0.75,Usage_kWh,kWh,229,moirai,4,3.7359066009521484
steel_industry,0.75,Usage_kWh,kWh,229,moirai,5,3.7339725494384766
steel_industry,0.75,Usage_kWh,kWh,229,moirai,6,3.6895923614501953
steel_industry,0.75,Usage_kWh,kWh,229,moirai,7,3.643136978149414
steel_industry,0.75,Usage_kWh,kWh,229,moirai,8,3.7357559204101562
steel_industry,0.75,Usage_kWh,kWh,229,moirai,9,3.7109603881835938
steel_industry,0.75,Usage_kWh,kWh,229,moirai,10,3.7758617401123047
steel_industry,0.75,Usage_kWh,kWh,229,moirai,11,3.722970962524414
steel_industry,0.75,Usage_kWh,kWh,229,moirai,12,3.816457748413086
steel_industry,0.75,Usage_kWh,kWh,229,moirai,13,3.7778167724609375
steel_industry,0.75,Usage_kWh,kWh,229,moirai,14,3.771848678588867
steel_industry,0.75,Usage_kWh,kWh,229,moirai,15,3.8416481018066406
steel_industry,0.75,Usage_kWh,kWh,229,moirai,16,3.88568115234375
steel_industry,0.75,Usage_kWh,kWh,229,moirai,17,3.8499107360839844
steel_industry,0.75,Usage_kWh,kWh,229,moirai,18,3.863422393798828
steel_industry,0.75,Usage_kWh,kWh,229,moirai,19,3.8230533599853516
steel_industry,0.75,Usage_kWh,kWh,229,moirai,20,3.8024463653564453
steel_industry,0.75,Usage_kWh,kWh,229,moirai,21,3.7534027099609375
steel_industry,0.75,Usage_kWh,kWh,229,moirai,22,3.857555389404297
steel_industry,0.75,Usage_kWh,kWh,229,moirai,23,3.7935619354248047
steel_industry,0.75,Usage_kWh,kWh,229,moirai,24,3.742877960205078
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,1,3.6164751052856445
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,2,3.604951858520508
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,3,3.611727714538574
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,4,3.6129531860351562
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,5,3.6119861602783203
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,6,3.5897960662841797
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,7,3.566568374633789
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,8,3.61287784576416
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,9,3.600480079650879
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,10,3.6329307556152344
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,11,3.606485366821289
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,12,3.653228759765625
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,13,3.633908271789551
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,14,3.6309242248535156
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,15,3.6658239364624023
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,16,3.687840461730957
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,17,3.669955253601074
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,18,3.676711082458496
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,19,3.656526565551758
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,20,3.6462230682373047
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,21,3.621701240539551
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,22,3.6737775802612305
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,23,3.6417808532714844
steel_industry,0.75,Usage_kWh,kWh,229,gaugeformer_v13,24,3.616438865661621
steel_industry,0.25,Usage_kWh,kWh,84,unitime,1,42.90833282470703
steel_industry,0.25,Usage_kWh,kWh,84,unitime,2,44.59217071533203
steel_industry,0.25,Usage_kWh,kWh,84,unitime,3,39.57902145385742
steel_industry,0.25,Usage_kWh,kWh,84,unitime,4,27.96154022216797
steel_industry,0.25,Usage_kWh,kWh,84,unitime,5,38.23655700683594
steel_industry,0.25,Usage_kWh,kWh,84,unitime,6,34.091346740722656
steel_industry,0.25,Usage_kWh,kWh,84,unitime,7,34.24137878417969
steel_industry,0.25,Usage_kWh,kWh,84,unitime,8,38.61854934692383
steel_industry,0.25,Usage_kWh,kWh,84,unitime,9,34.345726013183594
steel_industry,0.25,Usage_kWh,kWh,84,unitime,10,29.345510482788086
